ECRef,RegulatedEntityName,RegulatedEntityTypeName,RegistrationStatusName,RegisterName,EntityStatusName,ReferendumName,DesignationStatusName,CompanyRegistrationNumber,ApprovedDate,FieldingCandidatesInEngland,FieldingCandidatesInScotland,FieldingCandidatesInWales,FieldingCandidatesMinorParty,ReferendumOutcome,CampaigningName,Description,DescriptionTranslation,DateDescriptionFirstApproved,FinancialYearEnd
PP840,Solihull and Meriden Residents Association,Political Party,Registered,Great Britain,,,,,15/03/2010,True,False,False,False,,,Independent Solihull Ratepayers and Residents Association,,07/04/2015 15:24:24,31/12
PP840,Solihull and Meriden Residents Association,Political Party,Registered,Great Britain,,,,,15/03/2010,True,False,False,False,,,Independent Solihull and Meriden Residents Association,,07/04/2015 15:24:24,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Putting You First,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Putting Your Area First,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Putting Somerset Residents First,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Putting Mendip Residents First,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Putting Sedgemoor Residents First,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Promoting Democracy and Rights,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Protecting Your Environment,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Protecting Wildlife,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Putting Taunton Residents First,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Standing Up For You,,10/09/2020 18:40:11,31/12
PP12535,Somerset Independents,Political Party,Registered,Great Britain,,,,,10/09/2020,True,False,False,False,,,Somerset Independents Its Your County,,10/09/2020 18:40:11,31/12
PP12670,South Devon Alliance,Political Party,Registered,Great Britain,,,,,23/03/2021,True,False,False,False,,,,,,31/12
PP12771,South Holland Independents,Political Party,Registered,Great Britain,,,,,17/03/2021,True,False,False,False,,,"South Holland Independents, putting you first",,17/03/2021 20:23:34,31/12
PP12771,South Holland Independents,Political Party,Registered,Great Britain,,,,,17/03/2021,True,False,False,False,,,"South Holland Independents, working for you",,17/03/2021 20:23:34,31/12
PP12771,South Holland Independents,Political Party,Registered,Great Britain,,,,,17/03/2021,True,False,False,False,,,"South Holland Independents, District before party",,17/03/2021 20:23:34,31/12
PP896,South Woodham Ferrers Council Taxpayers Association,Political Party,Registered,Great Britain,,,,,01/12/2010,True,False,False,False,,,,,,31/12
PP549,Space Navies Party,Political Party,Registered,Great Britain,,,,,21/03/2006,True,True,True,False,,,Vote For The Space Navies,,31/03/2015 18:45:26,31/12
PP549,Space Navies Party,Political Party,Registered,Great Britain,,,,,21/03/2006,True,True,True,False,,,The Space Navies Is For All,,31/03/2015 18:45:26,31/12
PP6403,St. Neots Independent Group,Political Party,Registered,Great Britain,,,,,20/03/2017,True,False,False,False,,,St Neots Independent Group candidate,,20/03/2017 18:57:18,31/12
PP6757,Stalybridge Town Party,Political Party,Registered,Great Britain,,,,,29/03/2018,True,False,False,False,,,Stalybridge Town,,29/03/2018 15:24:35,31/12
PP6757,Stalybridge Town Party,Political Party,Registered,Great Britain,,,,,29/03/2018,True,False,False,False,,,"Your Town, Our Town, Stalybridge Town.",,29/03/2018 15:24:35,31/12
PP6757,Stalybridge Town Party,Political Party,Registered,Great Britain,,,,,29/03/2018,True,False,False,False,,,Stalybridge Town for Stalybridge People,,29/03/2018 15:24:35,31/12
PP7948,Standish Independents,Political Party,Registered,Great Britain,,,,,08/02/2019,True,False,False,False,,,Standish Independents working for you,,02/03/2021 16:01:52,31/12
PP7948,Standish Independents,Political Party,Registered,Great Britain,,,,,08/02/2019,True,False,False,False,,,Voice of Standish is Standish independents,,02/03/2021 16:01:52,31/12
PP7948,Standish Independents,Political Party,Registered,Great Britain,,,,,08/02/2019,True,False,False,False,,,Standish Independents Representing you,,02/03/2021 16:01:52,31/12
PPm2647,Stone Independents,Minor Party,Registered,,,,,,01/04/2015,True,False,False,True,,,Stone Independents working for Stone,,26/05/2021 10:52:52,
PP591,Stoneleigh and Auriol Residents' Association,Political Party,Registered,Great Britain,,,,,17/10/2006,True,False,False,False,,,,,,31/12
PPm3917,Sutton Residents' Party,Minor Party,Registered,,,,,,22/02/2016,True,False,False,True,,,Sutton Coldfield Residents' Party,,04/03/2019 17:08:44,
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents let's stop over development,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents working for Sheppey,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents working for Faversham,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents putting Sheppey first,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents a local voice,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents putting our community first,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents Against Excessive Housing,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents Save our villages,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents working for Sittingbourne,,21/05/2018 10:49:37,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,"Swale Independents - Local issues, local solutions",,04/02/2019 10:22:35,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents - People not party politics,,04/02/2019 10:22:35,31/12
PP6730,Swale Independents,Political Party,Registered,Great Britain,,,,,21/05/2018,True,False,False,False,,,Swale Independents - Putting local people first,,04/02/2019 10:22:35,31/12
PP6370,Swanscombe and Greenhithe Residents' Association,Political Party,Registered,Great Britain,,,,,20/03/2017,True,False,False,False,,,,,,30/9
PP6615,Taking The Initiative Party,Political Party,Registered,Great Britain,,,,,02/10/2017,True,False,True,False,,,Taking the Initiative Party of Britain,,02/10/2017 12:58:34,31/12
PP141,Tattenham & Preston Residents,Political Party,Registered,Great Britain,,,,,29/03/2001,True,False,False,False,,,Nork & Tattenhams Residents' Associations (joint description with Nork Residents' Association),,17/04/2014 16:53:32,31/12
PP141,Tattenham & Preston Residents,Political Party,Registered,Great Britain,,,,,29/03/2001,True,False,False,False,,,Tattenham & Preston Residents Association,,08/04/2019 16:29:17,31/12
PP141,Tattenham & Preston Residents,Political Party,Registered,Great Britain,,,,,29/03/2001,True,False,False,False,,,Tattenham Corner & Preston Residents,,08/04/2019 16:29:17,31/12
PP141,Tattenham & Preston Residents,Political Party,Registered,Great Britain,,,,,29/03/2001,True,False,False,False,,,Tattenham Residents' Association,,08/04/2019 16:29:17,31/12
PP6322,Temple and Farringdon Together,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,,,,31/12
PP661,Tendring First,Political Party,Registered,Great Britain,,,,,26/03/2007,True,False,False,False,,,,,,31/12
PP48,Tewkesbury and Twyning Independents,Political Party,Registered,Great Britain,,,,,27/07/2000,True,False,False,False,,,,,,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Thames Ditton Residents' Association,,08/02/2001 00:00:00,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Weston Green Residents' Association,,08/02/2001 00:00:00,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Dittons and Weston Green Residents' Association,,08/02/2001 00:00:00,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Thames Ditton Residents,,08/02/2001 00:00:00,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Weston Green Residents,,08/02/2001 00:00:00,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Thames Ditton and Weston Green Residents,,08/02/2001 00:00:00,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Dittons and Weston Green Residents,,08/02/2001 00:00:00,31/12
PP64,Thames Ditton / Weston Green Residents' Association,Political Party,Registered,Great Britain,,,,,17/02/2000,True,False,False,False,,,Hinchley Wood / Weston Green Residents' Associations (Joint description with Hinchley Wood Residents Association),,23/03/2016 17:46:01,31/12
PP8030,Thanet Independents,Political Party,Registered,Great Britain,,,,,18/02/2019,True,False,False,False,,,,,,31/12
PP12665,The Autonomous Party,Political Party,Registered,Great Britain,,,,,12/01/2021,True,True,True,False,,,Autonomous Party,,12/01/2021 17:03:55,31/12
PP12665,The Autonomous Party,Political Party,Registered,Great Britain,,,,,12/01/2021,True,True,True,False,,,Autonomous UK,,12/01/2021 17:03:55,31/12
PP12665,The Autonomous Party,Political Party,Registered,Great Britain,,,,,12/01/2021,True,True,True,False,,,Autonomous International,,12/01/2021 17:03:55,31/12
PP2644,The Beverley Party,Political Party,Registered,Great Britain,,,,,01/04/2015,True,False,False,False,,,,,,31/12
PP6810,the Borough first Independents,Political Party,Registered,Great Britain,,,,,05/07/2018,True,False,False,False,,,tBf - the Borough first,,05/07/2018 15:57:53,31/12
PP6810,the Borough first Independents,Political Party,Registered,Great Britain,,,,,05/07/2018,True,False,False,False,,,tBfI - the Borough first Independents,,19/10/2020 15:35:31,31/12
PP12527,The Burning Pink Party,Political Party,Registered,Great Britain,,,,,08/10/2020,True,True,True,False,,,,,,31/12
PP9208,The Citizens Movement Party UK,Political Party,Registered,Great Britain,,,,,10/09/2019,True,True,True,False,,,Citizens Movement Party UK,,10/09/2019 11:47:54,31/12
PP9208,The Citizens Movement Party UK,Political Party,Registered,Great Britain,,,,,10/09/2019,True,True,True,False,,,Local Citizen Movement Party UK,,10/09/2019 11:47:54,31/12
PP9208,The Citizens Movement Party UK,Political Party,Registered,Great Britain,,,,,10/09/2019,True,True,True,False,,,Citizens Movement Party UK Candidate,,10/09/2019 11:47:54,31/12
PP9208,The Citizens Movement Party UK,Political Party,Registered,Great Britain,,,,,10/09/2019,True,True,True,False,,,The Citizens Movement Party UK Candidate,,10/09/2019 11:47:54,31/12
PP2117,The Common People,Political Party,Registered,Great Britain,,,,,12/06/2015,True,True,True,False,,,,,,31/12
PP10254,The Constitution and Reform Party,Political Party,Registered,Great Britain,,,,,09/10/2019,True,False,False,False,,,,,,31/12
PPm6338,The Cromwell Commonwealth Republican Party,Minor Party,Registered,,,,,,11/01/2017,True,False,False,True,,,,,,
PP12759,The Democratic Network,Political Party,Registered,Great Britain,,,,,10/03/2021,True,False,False,False,,,A Democratic Network Candidate,,10/03/2021 16:56:58,31/12
PP12759,The Democratic Network,Political Party,Registered,Great Britain,,,,,10/03/2021,True,False,False,False,,,East Sussex Democratic Network,,10/03/2021 16:56:58,31/12
PP1813,The Democratic Party,Political Party,Registered,Great Britain,,,,,06/07/2012,True,True,True,False,,,,,,31/12
PP1983,The Entertainment Party,Political Party,Registered,Great Britain,,,,,05/12/2012,True,True,True,False,,,Entertainment Party,,05/12/2012 15:05:59,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,The For Britain Movement For Brexit,,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,The For Britain Movement For Wales,,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For Scotland",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For Freedom",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For Democracy",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For London",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,The For Britain Movement: For Sovereignty,,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For Liberty",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For Yorkshire",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For Justice",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For England",,17/05/2019 17:03:36,31/12
PP6661,The For Britain Movement,Political Party,Registered,Great Britain,,,,,09/03/2018,True,True,True,False,,,"The For Britain Movement, For Truth",,17/05/2019 17:03:36,31/12
PPm6366,The Haswells Community Party,Minor Party,Registered,,,,,,20/03/2017,True,False,False,True,,,,,,
PP902,The House Party - Homes For Londoners,Political Party,Registered,Great Britain,,,,,02/02/2011,True,True,True,False,,,,,,31/12
PP865,The Justice & Anti-Corruption Party,Political Party,Registered,Great Britain,,,,,13/04/2010,True,True,True,False,,,,,,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party Councillor For Re-election,,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party Candidate And Local Resident,,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party - Keep It Local,,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party - Our Local Voice,,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party In Scotland,,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party In Wales,Y Blaid Ryddfrydol Yng Nghymru,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party In Cornwall,Bagas Larch Kernow,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party - Steve Radford's Candidate,,02/02/2001 00:00:00,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party – Keep Local Liberal Team,,16/03/2011 16:45:51,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Liberal Party – Against Coalition Cutbacks,,16/03/2011 16:45:51,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Liberal Party Candidate,,16/03/2011 16:45:51,31/12
PP54,The Liberal Party,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,Your Local Liberal Party,,21/01/2021 12:08:46,31/12
PP2692,The Local Party,Political Party,Registered,Great Britain,,,,,17/03/2015,True,True,True,False,,,,,,31/12
PP9210,The Migrant Party,Political Party,Registered,Great Britain,,,,,10/09/2019,True,False,False,False,,,,,,31/8
PP1701,The Moderate Group,Political Party,Registered,Great Britain,,,,,14/03/2011,True,False,False,False,,,A Moderate Group Independent,,29/07/2015 14:09:07,31/12
PP1701,The Moderate Group,Political Party,Registered,Great Britain,,,,,14/03/2011,True,False,False,False,,,Candidate for the Moderate Group,,29/07/2015 14:09:07,31/12
PP1701,The Moderate Group,Political Party,Registered,Great Britain,,,,,14/03/2011,True,False,False,False,,,The Moderate Party,,13/01/2016 17:32:19,31/12
PP1701,The Moderate Group,Political Party,Registered,Great Britain,,,,,14/03/2011,True,False,False,False,,,A Moderate Group Associate,,13/01/2016 17:32:19,31/12
PP1701,The Moderate Group,Political Party,Registered,Great Britain,,,,,14/03/2011,True,False,False,False,,,Moderate Group,,13/01/2016 17:32:19,31/12
PP20,The Molesey Residents Association,Political Party,Registered,Great Britain,,,,,10/11/1999,True,False,False,False,,,Esher and Molesey Residents' Associations (Joint Description with Esher Residents Association),,02/02/2001 00:00:00,31/12
PP2303,The North East Party,Political Party,Registered,Great Britain,,,,,15/05/2014,True,False,False,False,,,,,,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Working for Poole,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Delivering for Poole,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Standing up for Parkstone,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Fighting for Poole,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Working for Oakdale,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Putting Poole first,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Working for Hamworthy,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - It's time for change,,06/10/2010 00:00:00,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - independent and local,,25/03/2015 18:17:45,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - Working for Parkstone,,25/03/2015 18:17:45,31/12
PP886,The Party for Poole People Ltd.,Political Party,Registered,Great Britain,,,,,06/10/2010,True,False,False,False,,,Poole People - the Borough's independent party,,25/03/2015 18:17:45,31/12
PP2168,The Party Party,Political Party,Registered,Great Britain,,,,,19/11/2013,True,True,True,False,,,,,,31/12
PP133,"The Peace Party - Non-violence, Justice, Environment",Political Party,Registered,Great Britain,,,,,15/03/2001,True,True,True,False,,,,,,31/12
PP378,The Peoples Party For Better Government,Political Party,Registered,Great Britain,,,,,01/04/2004,True,True,True,False,,,,,,31/12
PP12716,The Phoenix Political Party,Political Party,Registered,Great Britain,,,,,02/03/2021,True,True,True,False,,,,,,31/12
PP2729,The Protest Party,Political Party,Registered,Great Britain,,,,,07/04/2015,True,True,True,False,,,,,,31/12
PP1871,The Realists' Party,Political Party,Registered,Great Britain,,,,,16/02/2012,True,True,True,False,,,,,,31/12
PP9050,The Reclaim Party,Political Party,Registered,Great Britain,,,,,13/03/2019,True,True,True,False,,,,,,31/12
PP1722,The Republican Socialist Party,Political Party,Registered,Great Britain,,,,,31/03/2011,True,True,True,False,,,Republican Socialist Party,,31/03/2011 16:05:00,31/12
PP1722,The Republican Socialist Party,Political Party,Registered,Great Britain,,,,,31/03/2011,True,True,True,False,,,Bermondsey Republican Socialists,,31/03/2011 16:05:00,31/12
PP1722,The Republican Socialist Party,Political Party,Registered,Great Britain,,,,,31/03/2011,True,True,True,False,,,Republican Socialist,,31/03/2015 19:25:51,31/12
PP1722,The Republican Socialist Party,Political Party,Registered,Great Britain,,,,,31/03/2011,True,True,True,False,,,Republican Socialist (Scotland),,31/03/2015 19:25:51,31/12
PP1722,The Republican Socialist Party,Political Party,Registered,Great Britain,,,,,31/03/2011,True,True,True,False,,,Republican Socialist (England),,31/03/2015 19:25:51,31/12
PP1722,The Republican Socialist Party,Political Party,Registered,Great Britain,,,,,31/03/2011,True,True,True,False,,,Republican Socialist (Wales),Sosialydd Gweriniaethol (Cymru),31/03/2015 19:25:51,31/12
PP6383,The Rubbish Party,Political Party,Registered,Great Britain,,,,,27/03/2017,False,True,False,False,,,,,,31/12
PP6680,The Sensible Party,Political Party,Registered,Great Britain,,,,,22/01/2018,True,False,False,False,,,,,,31/12
PP110,The Socialist Party of Great Britain,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Socialist Party (GB),,02/02/2001 00:00:00,31/12
PP110,The Socialist Party of Great Britain,Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,The Socialist Party (SP-GB),,09/02/2016 15:26:28,31/12
PP2027,The Spitfire Party,Political Party,Registered,Great Britain,,,,,13/02/2013,True,True,True,False,,,,,,31/12
PP10240,The Universal Good Party,Political Party,Registered,Great Britain,,,,,01/10/2019,True,True,True,False,,,TUGP The Universal Good Party,,01/10/2019 16:45:55,31/12
PP10240,The Universal Good Party,Political Party,Registered,Great Britain,,,,,01/10/2019,True,True,True,False,,,Tranformation by The Universal Good Party,,01/10/2019 16:45:55,31/12
PP10240,The Universal Good Party,Political Party,Registered,Great Britain,,,,,01/10/2019,True,True,True,False,,,The Universal Good Party - Great Neighbours,,01/10/2019 16:45:55,31/12
PP10240,The Universal Good Party,Political Party,Registered,Great Britain,,,,,01/10/2019,True,True,True,False,,,The Universal Good Party - Great Servants,,01/10/2019 16:45:55,31/12
PP10240,The Universal Good Party,Political Party,Registered,Great Britain,,,,,01/10/2019,True,True,True,False,,,The Universal Good Party - Great Givers,,01/10/2019 16:45:55,31/12
PP10240,The Universal Good Party,Political Party,Registered,Great Britain,,,,,01/10/2019,True,True,True,False,,,The Universal Good Party - Great Ancestors,,25/02/2020 16:34:13,31/12
PP75,The Walton Society,Political Party,Registered,Great Britain,,,,,29/12/1999,True,False,False,False,,,,,,31/3
PP2380,The Whig Party,Political Party,Registered,Great Britain,,,,,15/09/2014,True,True,True,False,,,Whig Party Candidate,,13/02/2015 10:45:21,31/12
PP127,The Workers Party,Political Party,Registered,Northern Ireland,,,,,15/03/2001,False,False,False,False,,,,,,31/12
PP296,Thornaby Independent Association,Political Party,Registered,Great Britain,,,,,14/03/2003,True,False,False,False,,,,,,31/12
PP6707,Thurrock Independents,Political Party,Registered,Great Britain,,,,,16/02/2018,True,False,False,False,,,,,,31/12
PP11469,Time Party,Political Party,Registered,Great Britain,,,,,18/03/2020,True,True,True,False,,,Time - Empowering The People,,18/03/2020 14:41:22,31/12
PP11469,Time Party,Political Party,Registered,Great Britain,,,,,18/03/2020,True,True,True,False,,,Time - People Before Politics,,17/03/2021 20:42:29,31/12
PP11469,Time Party,Political Party,Registered,Great Britain,,,,,18/03/2020,True,True,True,False,,,Time - People Not Politics,,17/03/2021 20:42:29,31/12
PP11469,Time Party,Political Party,Registered,Great Britain,,,,,18/03/2020,True,True,True,False,,,Time - Setting The Standard,,17/03/2021 20:42:29,31/12
PP10355,Tomorrow's World Order,Political Party,Registered,Great Britain,,,,,26/06/2020,True,True,True,False,,,,,,31/12
PP6431,Touch Love Worldwide (UK),Political Party,Registered,Great Britain,,,,,03/11/2017,True,True,True,False,,,,,,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Trade Unionist and Socialist Candidate,,27/01/2010 00:00:00,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Scottish Trade Unionist and Socialist Coalition,,27/01/2010 00:00:00,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Welsh Trade Unionist and Socialist Coalition,,27/01/2010 00:00:00,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Carlisle Socialist and Trade Union Candidate,,27/01/2010 00:00:00,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Trade Unionists and Socialists Against Cuts,,09/03/2011 18:38:14,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Left Unity - Trade Unionists and Socialists (Joint Description with Left Unity),,23/02/2015 21:36:49,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Walsall Socialist and Trade Union Candidate,,31/03/2015 18:50:43,31/12
PP804,Trade Unionist and Socialist Coalition,Political Party,Registered,Great Britain,,,,,27/01/2010,True,True,True,False,,,Dundee Against Cuts – TUSC,,30/01/2017 14:29:12,31/12
PP680,Traditional Unionist Voice - TUV,Political Party,Registered,Northern Ireland,,,,,10/10/2007,False,False,False,False,,,,,,31/12
PP2693,Transhumanist Party,Political Party,Registered,Great Britain,,,,,12/06/2015,True,True,True,False,,,,,,31/12
PP710,True Democracy Party,Political Party,Registered,Great Britain,,,,,28/03/2008,True,True,True,False,,,,,,31/12
PP6711,Tunbridge Wells Alliance,Political Party,Registered,Great Britain,,,,,26/02/2018,True,False,False,False,,,,,,31/12
PP9060,UK European Union Party (UKEUP),Political Party,Registered,Great Britain,,,,,18/04/2019,True,True,True,False,,,Remain !  UK EU Party,,18/04/2019 10:31:39,31/12
PP9060,UK European Union Party (UKEUP),Political Party,Registered,Great Britain,,,,,18/04/2019,True,True,True,False,,,UK EU Party,,18/04/2019 10:31:39,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UK Independence Party,Plaid Annibyniaeth y DU,02/02/2001 00:00:00,31/12
PP85,UK Independence Party (UKIP),Political Party,Registered,Great Britain,,,,,25/02/1999,True,True,True,False,,,UKIP,UKIP,02/02/2001 00:00:00,31/12
